"domain","available","isPremiumName","premiumRegistrationPrice","premiumRenewalPrice","icannFee","eapFee"
"serveclay.com","true","false","0","0","0","0.0"
"servoclay.com","true","false","0","0","0","0.0"
"setclay.com","true","false","0","0","0","0.0"
"setsclay.com","true","false","0","0","0","0.0"
"settclay.com","true","false","0","0","0","0.0"
"settsclay.com","true","false","0","0","0","0.0"
"setupclay.com","true","false","0","0","0","0.0"
"sevenclay.com","false","false","0","0","0","0.0"
"severclay.com","true","false","0","0","0","0.0"
"sewclay.com","false","false","0","0","0","0.0"
"sewedclay.com","true","false","0","0","0","0.0"
"sewerclay.com","true","false","0","0","0","0.0"
"sewnclay.com","true","false","0","0","0","0.0"
"sewsclay.com","true","false","0","0","0","0.0"
"sexedclay.com","true","false","0","0","0","0.0"
"sexesclay.com","true","false","0","0","0","0.0"
"shackclay.com","true","false","0","0","0","0.0"
"seedsclay.com","true","false","0","0","0","0.0"
"seedyclay.com","true","false","0","0","0","0.0"
"seekclay.com","true","false","0","0","0","0.0"
"seeksclay.com","true","false","0","0","0","0.0"
"seemclay.com","true","false","0","0","0","0.0"
"seemsclay.com","true","false","0","0","0","0.0"
"seenclay.com","true","false","0","0","0","0.0"
"seepclay.com","true","false","0","0","0","0.0"
"seepsclay.com","true","false","0","0","0","0.0"
"seerclay.com","true","false","0","0","0","0.0"
"seersclay.com","true","false","0","0","0","0.0"
"seesclay.com","true","false","0","0","0","0.0"
"segueclay.com","true","false","0","0","0","0.0"
"seizeclay.com","true","false","0","0","0","0.0"
"selfclay.com","true","false","0","0","0","0.0"
"sellclay.com","false","false","0","0","0","0.0"
"sellsclay.com","true","false","0","0","0","0.0"
"semiclay.com","true","false","0","0","0","0.0"
"semisclay.com","true","false","0","0","0","0.0"
"sendclay.com","false","false","0","0","0","0.0"
"sendsclay.com","true","false","0","0","0","0.0"
"sennaclay.com","true","false","0","0","0","0.0"
"senseclay.com","true","false","0","0","0","0.0"
"sentclay.com","true","false","0","0","0","0.0"
"sepalclay.com","true","false","0","0","0","0.0"
"shadclay.com","true","false","0","0","0","0.0"
"shadeclay.com","true","false","0","0","0","0.0"
"shadyclay.com","true","false","0","0","0","0.0"
"shaftclay.com","true","false","0","0","0","0.0"
"shagclay.com","true","false","0","0","0","0.0"
"shagsclay.com","true","false","0","0","0","0.0"
"shahclay.com","true","false","0","0","0","0.0"
"shahsclay.com","true","false","0","0","0","0.0"
"shakeclay.com","true","false","0","0","0","0.0"
"shakyclay.com","true","false","0","0","0","0.0"
"shaleclay.com","true","false","0","0","0","0.0"
"shallclay.com","true","false","0","0","0","0.0"
"shaltclay.com","true","false","0","0","0","0.0"
"shamclay.com","true","false","0","0","0","0.0"
"shameclay.com","true","false","0","0","0","0.0"
"shamsclay.com","true","false","0","0","0","0.0"
"shankclay.com","true","false","0","0","0","0.0"
"shapeclay.com","false","false","0","0","0","0.0"
"shardclay.com","true","false","0","0","0","0.0"
"shareclay.com","true","false","0","0","0","0.0"
"sharkclay.com","true","false","0","0","0","0.0"
"sharpclay.com","true","false","0","0","0","0.0"
"shatclay.com","true","false","0","0","0","0.0"
"shaveclay.com","true","false","0","0","0","0.0"
"shawlclay.com","true","false","0","0","0","0.0"
"sheclay.com","true","false","0","0","0","0.0"
"sheafclay.com","true","false","0","0","0","0.0"
"shearclay.com","true","false","0","0","0","0.0"
"shedclay.com","true","false","0","0","0","0.0"
"shedsclay.com","true","false","0","0","0","0.0"
"sheenclay.com","true","false","0","0","0","0.0"
"sheepclay.com","true","false","0","0","0","0.0"
"sheerclay.com","false","false","0","0","0","0.0"
"sheetclay.com","true","false","0","0","0","0.0"
"sheikclay.com","true","false","0","0","0","0.0"
"shelfclay.com","true","false","0","0","0","0.0"
"shellclay.com","true","false","0","0","0","0.0"
"sherdclay.com","true","false","0","0","0","0.0"
"shhclay.com","true","false","0","0","0","0.0"
"shiedclay.com","true","false","0","0","0","0.0"
"shierclay.com","true","false","0","0","0","0.0"
"shiesclay.com","true","false","0","0","0","0.0"
"shiftclay.com","true","false","0","0","0","0.0"
"shillclay.com","true","false","0","0","0","0.0"
"shimclay.com","true","false","0","0","0","0.0"
"shinclay.com","true","false","0","0","0","0.0"
"shineclay.com","true","false","0","0","0","0.0"
"shinsclay.com","true","false","0","0","0","0.0"
"shinyclay.com","true","false","0","0","0","0.0"
"shipclay.com","true","false","0","0","0","0.0"
"shoutclay.com","true","false","0","0","0","0.0"
"shoveclay.com","true","false","0","0","0","0.0"
"showclay.com","true","false","0","0","0","0.0"
"shownclay.com","true","false","0","0","0","0.0"
"showsclay.com","true","false","0","0","0","0.0"
"showyclay.com","true","false","0","0","0","0.0"
"shredclay.com","true","false","0","0","0","0.0"
"shrubclay.com","true","false","0","0","0","0.0"
"shrugclay.com","true","false","0","0","0","0.0"
"shuckclay.com","true","false","0","0","0","0.0"
"shunclay.com","true","false","0","0","0","0.0"
"shunsclay.com","true","false","0","0","0","0.0"
"shuntclay.com","true","false","0","0","0","0.0"
"shushclay.com","true","false","0","0","0","0.0"
"shutclay.com","true","false","0","0","0","0.0"
"shutsclay.com","true","false","0","0","0","0.0"
"shwaclay.com","true","false","0","0","0","0.0"
"shwasclay.com","true","false","0","0","0","0.0"
"shyclay.com","true","false","0","0","0","0.0"
"shyerclay.com","true","false","0","0","0","0.0"
"shylyclay.com","true","false","0","0","0","0.0"
"sibylclay.com","true","false","0","0","0","0.0"
"sicclay.com","true","false","0","0","0","0.0"
"sickclay.com","true","false","0","0","0","0.0"
"sickoclay.com","true","false","0","0","0","0.0"
"shipsclay.com","true","false","0","0","0","0.0"
"shireclay.com","true","false","0","0","0","0.0"
"shirkclay.com","true","false","0","0","0","0.0"
"shirtclay.com","true","false","0","0","0","0.0"
"shiteclay.com","true","false","0","0","0","0.0"
"shitsclay.com","true","false","0","0","0","0.0"
"shoalclay.com","true","false","0","0","0","0.0"
"shockclay.com","true","false","0","0","0","0.0"
"shodclay.com","true","false","0","0","0","0.0"
"shoeclay.com","true","false","0","0","0","0.0"
"shoedclay.com","true","false","0","0","0","0.0"
"shoesclay.com","true","false","0","0","0","0.0"
"shoneclay.com","true","false","0","0","0","0.0"
"shooclay.com","true","false","0","0","0","0.0"
"shookclay.com","true","false","0","0","0","0.0"
"shoonclay.com","true","false","0","0","0","0.0"
"shoosclay.com","true","false","0","0","0","0.0"
"shootclay.com","false","false","0","0","0","0.0"
"shopclay.com","false","false","0","0","0","0.0"
"shopsclay.com","true","false","0","0","0","0.0"
"shoreclay.com","true","false","0","0","0","0.0"
"shornclay.com","true","false","0","0","0","0.0"
"shortclay.com","true","false","0","0","0","0.0"
"shotclay.com","false","false","0","0","0","0.0"
"shotsclay.com","true","false","0","0","0","0.0"
"siltsclay.com","true","false","0","0","0","0.0"
"sinclay.com","true","false","0","0","0","0.0"
"sinceclay.com","true","false","0","0","0","0.0"
"sineclay.com","true","false","0","0","0","0.0"
"sinesclay.com","true","false","0","0","0","0.0"
"sinewclay.com","true","false","0","0","0","0.0"
"singclay.com","true","false","0","0","0","0.0"
"singeclay.com","true","false","0","0","0","0.0"
"singsclay.com","true","false","0","0","0","0.0"
"sinkclay.com","true","false","0","0","0","0.0"
"sinksclay.com","true","false","0","0","0","0.0"
"sinsclay.com","true","false","0","0","0","0.0"
"sinusclay.com","true","false","0","0","0","0.0"
"siouxclay.com","true","false","0","0","0","0.0"
"sipclay.com","true","false","0","0","0","0.0"
"sipsclay.com","true","false","0","0","0","0.0"
"sirclay.com","true","false","0","0","0","0.0"
"sireclay.com","true","false","0","0","0","0.0"
"siredclay.com","true","false","0","0","0","0.0"
"sireeclay.com","true","false","0","0","0","0.0"
"sirenclay.com","true","false","0","0","0","0.0"
"siresclay.com","true","false","0","0","0","0.0"
"sirsclay.com","true","false","0","0","0","0.0"
"sirupclay.com","true","false","0","0","0","0.0"
"sisclay.com","false","false","0","0","0","0.0"
"sicksclay.com","true","false","0","0","0","0.0"
"sicsclay.com","true","false","0","0","0","0.0"
"sideclay.com","true","false","0","0","0","0.0"
"sidedclay.com","true","false","0","0","0","0.0"
"sidesclay.com","true","false","0","0","0","0.0"
"sidleclay.com","true","false","0","0","0","0.0"
"siegeclay.com","true","false","0","0","0","0.0"
"sieveclay.com","true","false","0","0","0","0.0"
"siftclay.com","true","false","0","0","0","0.0"
"siftsclay.com","true","false","0","0","0","0.0"
"sighclay.com","true","false","0","0","0","0.0"
"sighsclay.com","true","false","0","0","0","0.0"
"sightclay.com","true","false","0","0","0","0.0"
"signclay.com","true","false","0","0","0","0.0"
"signsclay.com","true","false","0","0","0","0.0"
"sikhclay.com","true","false","0","0","0","0.0"
"silkclay.com","false","false","0","0","0","0.0"
"silksclay.com","true","false","0","0","0","0.0"
"silkyclay.com","true","false","0","0","0","0.0"
"sillclay.com","true","false","0","0","0","0.0"
"sillsclay.com","true","false","0","0","0","0.0"
"sillyclay.com","true","false","0","0","0","0.0"
"siloclay.com","true","false","0","0","0","0.0"
"silosclay.com","true","false","0","0","0","0.0"
"siltclay.com","false","false","0","0","0","0.0"
"skidsclay.com","true","false","0","0","0","0.0"
"skiedclay.com","true","false","0","0","0","0.0"
"skierclay.com","true","false","0","0","0","0.0"
"skiesclay.com","true","false","0","0","0","0.0"
"skiffclay.com","true","false","0","0","0","0.0"
"skillclay.com","true","false","0","0","0","0.0"
"skimclay.com","false","false","0","0","0","0.0"
"skimpclay.com","true","false","0","0","0","0.0"
"skimsclay.com","true","false","0","0","0","0.0"
"skinclay.com","false","false","0","0","0","0.0"
"skinsclay.com","true","false","0","0","0","0.0"
"skintclay.com","true","false","0","0","0","0.0"
"skipclay.com","true","false","0","0","0","0.0"
"skipsclay.com","true","false","0","0","0","0.0"
"skirtclay.com","true","false","0","0","0","0.0"
"skisclay.com","true","false","0","0","0","0.0"
"skitclay.com","true","false","0","0","0","0.0"
"skitsclay.com","true","false","0","0","0","0.0"
"skiveclay.com","true","false","0","0","0","0.0"
"skulkclay.com","true","false","0","0","0","0.0"
"skullclay.com","false","false","0","0","0","0.0"
"skunkclay.com","true","false","0","0","0","0.0"
"skyclay.com","false","false","0","0","0","0.0"
"slabclay.com","false","false","0","0","0","0.0"
"slabsclay.com","true","false","0","0","0","0.0"
"sisalclay.com","true","false","0","0","0","0.0"
"sisesclay.com","true","false","0","0","0","0.0"
"sissyclay.com","true","false","0","0","0","0.0"
"sitclay.com","true","false","0","0","0","0.0"
"sitarclay.com","true","false","0","0","0","0.0"
"siteclay.com","true","false","0","0","0","0.0"
"sitedclay.com","true","false","0","0","0","0.0"
"sitesclay.com","true","false","0","0","0","0.0"
"sitsclay.com","true","false","0","0","0","0.0"
"situpclay.com","true","false","0","0","0","0.0"
"sixclay.com","true","false","0","0","0","0.0"
"sixesclay.com","true","false","0","0","0","0.0"
"sixthclay.com","true","false","0","0","0","0.0"
"sixtyclay.com","true","false","0","0","0","0.0"
"sizeclay.com","true","false","0","0","0","0.0"
"sizedclay.com","true","false","0","0","0","0.0"
"sizesclay.com","true","false","0","0","0","0.0"
"skaclay.com","true","false","0","0","0","0.0"
"skankclay.com","true","false","0","0","0","0.0"
"skateclay.com","true","false","0","0","0","0.0"
"skeinclay.com","true","false","0","0","0","0.0"
"skewclay.com","true","false","0","0","0","0.0"
"skewsclay.com","true","false","0","0","0","0.0"
"skiclay.com","true","false","0","0","0","0.0"
"skidclay.com","true","false","0","0","0","0.0"
"slackclay.com","true","false","0","0","0","0.0"
"slagclay.com","true","false","0","0","0","0.0"
"slagsclay.com","true","false","0","0","0","0.0"
"slainclay.com","true","false","0","0","0","0.0"
"slakeclay.com","true","false","0","0","0","0.0"
"slamclay.com","true","false","0","0","0","0.0"
"slamsclay.com","true","false","0","0","0","0.0"
"slangclay.com","true","false","0","0","0","0.0"
"slantclay.com","true","false","0","0","0","0.0"
"slapclay.com","true","false","0","0","0","0.0"
"slapsclay.com","true","false","0","0","0","0.0"
"slashclay.com","true","false","0","0","0","0.0"
"slatclay.com","true","false","0","0","0","0.0"
"slateclay.com","true","false","0","0","0","0.0"
"slatsclay.com","true","false","0","0","0","0.0"
"slavclay.com","true","false","0","0","0","0.0"
"slawclay.com","true","false","0","0","0","0.0"
"slayclay.com","false","false","0","0","0","0.0"
"slaysclay.com","true","false","0","0","0","0.0"
"sledclay.com","true","false","0","0","0","0.0"
"sledsclay.com","true","false","0","0","0","0.0"
"sleekclay.com","true","false","0","0","0","0.0"
"sleepclay.com","true","false","0","0","0","0.0"
"sleetclay.com","true","false","0","0","0","0.0"
"sleptclay.com","true","false","0","0","0","0.0"
"slewclay.com","true","false","0","0","0","0.0"
"slewsclay.com","true","false","0","0","0","0.0"
"sliceclay.com","true","false","0","0","0","0.0"
"slickclay.com","true","false","0","0","0","0.0"
"slidclay.com","true","false","0","0","0","0.0"
"slideclay.com","true","false","0","0","0","0.0"
"slierclay.com","true","false","0","0","0","0.0"
"slimclay.com","true","false","0","0","0","0.0"
"slimeclay.com","true","false","0","0","0","0.0"
"slimsclay.com","true","false","0","0","0","0.0"
"slimyclay.com","true","false","0","0","0","0.0"
"slingclay.com","true","false","0","0","0","0.0"
"slinkclay.com","true","false","0","0","0","0.0"
"slipclay.com","false","false","0","0","0","0.0"
"slipsclay.com","true","false","0","0","0","0.0"
"slitclay.com","true","false","0","0","0","0.0"
"slitsclay.com","true","false","0","0","0","0.0"
"slobclay.com","true","false","0","0","0","0.0"
"slobsclay.com","true","false","0","0","0","0.0"
"sloeclay.com","true","false","0","0","0","0.0"
"sloesclay.com","true","false","0","0","0","0.0"
"slogclay.com","true","false","0","0","0","0.0"
"slogsclay.com","true","false","0","0","0","0.0"
"sloopclay.com","true","false","0","0","0","0.0"
"slopclay.com","true","false","0","0","0","0.0"
"slopeclay.com","true","false","0","0","0","0.0"
"slopsclay.com","true","false","0","0","0","0.0"
"sloshclay.com","true","false","0","0","0","0.0"
"slotclay.com","true","false","0","0","0","0.0"
"slothclay.com","true","false","0","0","0","0.0"
"slotsclay.com","true","false","0","0","0","0.0"
"slowclay.com","false","false","0","0","0","0.0"
"slowsclay.com","true","false","0","0","0","0.0"
"slugclay.com","true","false","0","0","0","0.0"
"slugsclay.com","true","false","0","0","0","0.0"
"slumclay.com","true","false","0","0","0","0.0"
"slumpclay.com","true","false","0","0","0","0.0"
"slumsclay.com","true","false","0","0","0","0.0"
"slungclay.com","true","false","0","0","0","0.0"
"slunkclay.com","true","false","0","0","0","0.0"
"slurclay.com","true","false","0","0","0","0.0"
"slurpclay.com","true","false","0","0","0","0.0"
"slursclay.com","true","false","0","0","0","0.0"
"slushclay.com","true","false","0","0","0","0.0"
"slutsclay.com","true","false","0","0","0","0.0"
"slyclay.com","true","false","0","0","0","0.0"
"slyerclay.com","true","false","0","0","0","0.0"
"slylyclay.com","true","false","0","0","0","0.0"
"smackclay.com","true","false","0","0","0","0.0"
"smallclay.com","true","false","0","0","0","0.0"
"smartclay.com","false","false","0","0","0","0.0"
"smashclay.com","false","false","0","0","0","0.0"
"smearclay.com","true","false","0","0","0","0.0"
"smellclay.com","true","false","0","0","0","0.0"
"smeltclay.com","true","false","0","0","0","0.0"
"smileclay.com","false","false","0","0","0","0.0"
"smirkclay.com","true","false","0","0","0","0.0"
"smitclay.com","true","false","0","0","0","0.0"
"smiteclay.com","true","false","0","0","0","0.0"
"smithclay.com","true","false","0","0","0","0.0"
"smockclay.com","true","false","0","0","0","0.0"
"smogclay.com","true","false","0","0","0","0.0"
"smokeclay.com","true","false","0","0","0","0.0"
"smokyclay.com","true","false","0","0","0","0.0"
"smoteclay.com","true","false","0","0","0","0.0"
"smugclay.com","true","false","0","0","0","0.0"
"smutsclay.com","true","false","0","0","0","0.0"
"snackclay.com","true","false","0","0","0","0.0"
"snafuclay.com","true","false","0","0","0","0.0"
"snagclay.com","true","false","0","0","0","0.0"
"snagsclay.com","true","false","0","0","0","0.0"
"snailclay.com","true","false","0","0","0","0.0"
"snakeclay.com","true","false","0","0","0","0.0"
"snakyclay.com","true","false","0","0","0","0.0"
"snapclay.com","false","false","0","0","0","0.0"
"snowyclay.com","true","false","0","0","0","0.0"
"snubclay.com","true","false","0","0","0","0.0"
"snubsclay.com","true","false","0","0","0","0.0"
"snuckclay.com","true","false","0","0","0","0.0"
"snuffclay.com","true","false","0","0","0","0.0"
"snugclay.com","true","false","0","0","0","0.0"
"snugsclay.com","true","false","0","0","0","0.0"
"soakclay.com","true","false","0","0","0","0.0"
"soaksclay.com","true","false","0","0","0","0.0"
"soapclay.com","false","false","0","0","0","0.0"
"soapsclay.com","true","false","0","0","0","0.0"
"soapyclay.com","true","false","0","0","0","0.0"
"soarclay.com","true","false","0","0","0","0.0"
"soarsclay.com","true","false","0","0","0","0.0"
"sobclay.com","true","false","0","0","0","0.0"
"soberclay.com","true","false","0","0","0","0.0"
"sobsclay.com","true","false","0","0","0","0.0"
"sockclay.com","true","false","0","0","0","0.0"
"socksclay.com","true","false","0","0","0","0.0"
"sodclay.com","true","false","0","0","0","0.0"
"sodaclay.com","false","false","0","0","0","0.0"
"sodasclay.com","true","false","0","0","0","0.0"
"sodsclay.com","true","false","0","0","0","0.0"
"sofaclay.com","true","false","0","0","0","0.0"
"sofasclay.com","true","false","0","0","0","0.0"
"snapsclay.com","true","false","0","0","0","0.0"
"snareclay.com","true","false","0","0","0","0.0"
"snarlclay.com","true","false","0","0","0","0.0"
"sneakclay.com","true","false","0","0","0","0.0"
"sneerclay.com","true","false","0","0","0","0.0"
"snideclay.com","true","false","0","0","0","0.0"
"sniffclay.com","true","false","0","0","0","0.0"
"snipclay.com","true","false","0","0","0","0.0"
"snipeclay.com","true","false","0","0","0","0.0"
"snipsclay.com","true","false","0","0","0","0.0"
"snitclay.com","true","false","0","0","0","0.0"
"snitsclay.com","true","false","0","0","0","0.0"
"snobclay.com","true","false","0","0","0","0.0"
"snobsclay.com","true","false","0","0","0","0.0"
"snogclay.com","true","false","0","0","0","0.0"
"snogsclay.com","true","false","0","0","0","0.0"
"snoopclay.com","true","false","0","0","0","0.0"
"snootclay.com","true","false","0","0","0","0.0"
"snoreclay.com","true","false","0","0","0","0.0"
"snortclay.com","true","false","0","0","0","0.0"
"snotclay.com","true","false","0","0","0","0.0"
"snotsclay.com","true","false","0","0","0","0.0"
"snoutclay.com","true","false","0","0","0","0.0"
"snowclay.com","false","false","0","0","0","0.0"
"snowsclay.com","true","false","0","0","0","0.0"
"softclay.com","false","false","0","0","0","0.0"
"softyclay.com","true","false","0","0","0","0.0"
"soggyclay.com","true","false","0","0","0","0.0"
"sohclay.com","true","false","0","0","0","0.0"
"sohsclay.com","true","false","0","0","0","0.0"
"soilclay.com","false","false","0","0","0","0.0"
"soilsclay.com","true","false","0","0","0","0.0"
"solclay.com","false","false","0","0","0","0.0"
"solarclay.com","true","false","0","0","0","0.0"
"soldclay.com","true","false","0","0","0","0.0"
"soleclay.com","false","false","0","0","0","0.0"
"soledclay.com","true","false","0","0","0","0.0"
"solesclay.com","true","false","0","0","0","0.0"
"solidclay.com","true","false","0","0","0","0.0"
"soloclay.com","true","false","0","0","0","0.0"
"solosclay.com","true","false","0","0","0","0.0"
"solsclay.com","true","false","0","0","0","0.0"
"solveclay.com","true","false","0","0","0","0.0"
"someclay.com","false","false","0","0","0","0.0"
"sonclay.com","true","false","0","0","0","0.0"
"sonarclay.com","true","false","0","0","0","0.0"
"songclay.com","false","false","0","0","0","0.0"
"songsclay.com","true","false","0","0","0","0.0"
"sonicclay.com","true","false","0","0","0","0.0"
"sonnyclay.com","true","false","0","0","0","0.0"
"sonsclay.com","true","false","0","0","0","0.0"
"soonclay.com","true","false","0","0","0","0.0"
"sootclay.com","true","false","0","0","0","0.0"
"sootyclay.com","true","false","0","0","0","0.0"
"sopclay.com","true","false","0","0","0","0.0"
"soppyclay.com","true","false","0","0","0","0.0"
"sopsclay.com","true","false","0","0","0","0.0"
"soreclay.com","false","false","0","0","0","0.0"
"sorerclay.com","true","false","0","0","0","0.0"
"soresclay.com","true","false","0","0","0","0.0"
"sorryclay.com","true","false","0","0","0","0.0"
"sortclay.com","true","false","0","0","0","0.0"
"sortsclay.com","true","false","0","0","0","0.0"
"sosclay.com","false","false","0","0","0","0.0"
"sotclay.com","true","false","0","0","0","0.0"
"sotsclay.com","true","false","0","0","0","0.0"
"souclay.com","true","false","0","0","0","0.0"
"soukclay.com","true","false","0","0","0","0.0"
"souksclay.com","true","false","0","0","0","0.0"
"soulclay.com","false","false","0","0","0","0.0"
"soulsclay.com","true","false","0","0","0","0.0"
"soundclay.com","false","false","0","0","0","0.0"
"soupclay.com","true","false","0","0","0","0.0"
"soupsclay.com","true","false","0","0","0","0.0"
"soupyclay.com","true","false","0","0","0","0.0"
"sparsclay.com","true","false","0","0","0","0.0"
"spasclay.com","true","false","0","0","0","0.0"
"spasmclay.com","true","false","0","0","0","0.0"
"spatclay.com","true","false","0","0","0","0.0"
"spateclay.com","true","false","0","0","0","0.0"
"spatsclay.com","true","false","0","0","0","0.0"
"spawnclay.com","true","false","0","0","0","0.0"
"spayclay.com","true","false","0","0","0","0.0"
"spaysclay.com","true","false","0","0","0","0.0"
"spazaclay.com","true","false","0","0","0","0.0"
"speakclay.com","true","false","0","0","0","0.0"
"spearclay.com","true","false","0","0","0","0.0"
"specclay.com","true","false","0","0","0","0.0"
"speckclay.com","true","false","0","0","0","0.0"
"specsclay.com","true","false","0","0","0","0.0"
"spedclay.com","true","false","0","0","0","0.0"
"speedclay.com","false","false","0","0","0","0.0"
"spellclay.com","true","false","0","0","0","0.0"
"speltclay.com","true","false","0","0","0","0.0"
"spendclay.com","true","false","0","0","0","0.0"
"spentclay.com","true","false","0","0","0","0.0"
"spermclay.com","true","false","0","0","0","0.0"
"spewclay.com","true","false","0","0","0","0.0"
"spewsclay.com","true","false","0","0","0","0.0"
"spiceclay.com","true","false","0","0","0","0.0"
"sourclay.com","true","false","0","0","0","0.0"
"soursclay.com","true","false","0","0","0","0.0"
"souseclay.com","true","false","0","0","0","0.0"
"southclay.com","false","false","0","0","0","0.0"
"sowclay.com","true","false","0","0","0","0.0"
"sowedclay.com","true","false","0","0","0","0.0"
"sowerclay.com","true","false","0","0","0","0.0"
"sownclay.com","true","false","0","0","0","0.0"
"sowsclay.com","true","false","0","0","0","0.0"
"soxclay.com","true","false","0","0","0","0.0"
"soyclay.com","false","false","0","0","0","0.0"
"soyaclay.com","true","false","0","0","0","0.0"
"spaclay.com","false","false","0","0","0","0.0"
"spaceclay.com","false","false","0","0","0","0.0"
"spacyclay.com","true","false","0","0","0","0.0"
"spadeclay.com","true","false","0","0","0","0.0"
"spakeclay.com","true","false","0","0","0","0.0"
"spamclay.com","true","false","0","0","0","0.0"
"spamsclay.com","true","false","0","0","0","0.0"
"spanclay.com","true","false","0","0","0","0.0"
"spankclay.com","true","false","0","0","0","0.0"
"spansclay.com","true","false","0","0","0","0.0"
"sparclay.com","false","false","0","0","0","0.0"
"spareclay.com","true","false","0","0","0","0.0"
"sparkclay.com","true","false","0","0","0","0.0"
"spoofclay.com","true","false","0","0","0","0.0"
"spookclay.com","true","false","0","0","0","0.0"
"spoolclay.com","true","false","0","0","0","0.0"
"spoonclay.com","true","false","0","0","0","0.0"
"spoorclay.com","true","false","0","0","0","0.0"
"sporeclay.com","true","false","0","0","0","0.0"
"sportclay.com","true","false","0","0","0","0.0"
"spotclay.com","true","false","0","0","0","0.0"
"spotsclay.com","true","false","0","0","0","0.0"
"spoutclay.com","true","false","0","0","0","0.0"
"spratclay.com","true","false","0","0","0","0.0"
"sprayclay.com","false","false","0","0","0","0.0"
"spreeclay.com","true","false","0","0","0","0.0"
"sprigclay.com","true","false","0","0","0","0.0"
"sprogclay.com","true","false","0","0","0","0.0"
"spryclay.com","true","false","0","0","0","0.0"
"spudclay.com","true","false","0","0","0","0.0"
"spudsclay.com","true","false","0","0","0","0.0"
"spumeclay.com","true","false","0","0","0","0.0"
"spunclay.com","false","false","0","0","0","0.0"
"spurclay.com","true","false","0","0","0","0.0"
"spurnclay.com","true","false","0","0","0","0.0"
"spursclay.com","true","false","0","0","0","0.0"
"spurtclay.com","true","false","0","0","0","0.0"
"spyclay.com","true","false","0","0","0","0.0"
"spicsclay.com","true","false","0","0","0","0.0"
"spicyclay.com","false","false","0","0","0","0.0"
"spiedclay.com","true","false","0","0","0","0.0"
"spielclay.com","true","false","0","0","0","0.0"
"spiesclay.com","true","false","0","0","0","0.0"
"spiffclay.com","true","false","0","0","0","0.0"
"spikeclay.com","true","false","0","0","0","0.0"
"spikyclay.com","true","false","0","0","0","0.0"
"spillclay.com","true","false","0","0","0","0.0"
"spiltclay.com","true","false","0","0","0","0.0"
"spinclay.com","false","false","0","0","0","0.0"
"spineclay.com","true","false","0","0","0","0.0"
"spinsclay.com","true","false","0","0","0","0.0"
"spinyclay.com","true","false","0","0","0","0.0"
"spireclay.com","true","false","0","0","0","0.0"
"spitclay.com","true","false","0","0","0","0.0"
"spiteclay.com","true","false","0","0","0","0.0"
"spitsclay.com","true","false","0","0","0","0.0"
"spivclay.com","true","false","0","0","0","0.0"
"spivsclay.com","true","false","0","0","0","0.0"
"splatclay.com","true","false","0","0","0","0.0"
"splayclay.com","true","false","0","0","0","0.0"
"splitclay.com","true","false","0","0","0","0.0"
"spoilclay.com","true","false","0","0","0","0.0"
"spokeclay.com","true","false","0","0","0","0.0"
"squabclay.com","true","false","0","0","0","0.0"
"squadclay.com","true","false","0","0","0","0.0"
"squatclay.com","true","false","0","0","0","0.0"
"squawclay.com","true","false","0","0","0","0.0"
"squibclay.com","true","false","0","0","0","0.0"
"squidclay.com","true","false","0","0","0","0.0"
"sroclay.com","true","false","0","0","0","0.0"
"sstclay.com","true","false","0","0","0","0.0"
"stabclay.com","true","false","0","0","0","0.0"
"stabsclay.com","true","false","0","0","0","0.0"
"stackclay.com","true","false","0","0","0","0.0"
"staffclay.com","true","false","0","0","0","0.0"
"stagclay.com","true","false","0","0","0","0.0"
"stageclay.com","true","false","0","0","0","0.0"
"stagsclay.com","true","false","0","0","0","0.0"
"stagyclay.com","true","false","0","0","0","0.0"
"staidclay.com","true","false","0","0","0","0.0"
"stainclay.com","true","false","0","0","0","0.0"
"stairclay.com","true","false","0","0","0","0.0"
"stakeclay.com","true","false","0","0","0","0.0"
"staleclay.com","true","false","0","0","0","0.0"
"stalkclay.com","true","false","0","0","0","0.0"
"stallclay.com","true","false","0","0","0","0.0"
"stampclay.com","false","false","0","0","0","0.0"
"standclay.com","true","false","0","0","0","0.0"
"stankclay.com","true","false","0","0","0","0.0"
"staphclay.com","true","false","0","0","0","0.0"
"starclay.com","false","false","0","0","0","0.0"
"stareclay.com","true","false","0","0","0","0.0"
"starkclay.com","false","false","0","0","0","0.0"
"starsclay.com","true","false","0","0","0","0.0"
"startclay.com","true","false","0","0","0","0.0"
"stashclay.com","true","false","0","0","0","0.0"
"statclay.com","true","false","0","0","0","0.0"
"stateclay.com","false","false","0","0","0","0.0"
"statsclay.com","true","false","0","0","0","0.0"
"staveclay.com","true","false","0","0","0","0.0"
"stayclay.com","false","false","0","0","0","0.0"
"staysclay.com","true","false","0","0","0","0.0"
"stdclay.com","true","false","0","0","0","0.0"
"steadclay.com","true","false","0","0","0","0.0"
"steakclay.com","true","false","0","0","0","0.0"
"stealclay.com","true","false","0","0","0","0.0"
"steamclay.com","true","false","0","0","0","0.0"
"steedclay.com","true","false","0","0","0","0.0"
"steelclay.com","true","false","0","0","0","0.0"
"steepclay.com","true","false","0","0","0","0.0"
"steerclay.com","true","false","0","0","0","0.0"
"steinclay.com","true","false","0","0","0","0.0"
"stemclay.com","true","false","0","0","0","0.0"
"stompclay.com","true","false","0","0","0","0.0"
"stoneclay.com","false","false","0","0","0","0.0"
"stonyclay.com","true","false","0","0","0","0.0"
